geek rock,0.01112768616697514
experimental hip hop,0.01173781429538923
hardstep,0.012441414571816203
jazzcore,0.01251246089859192
german metalcore,0.013304967412983105
scratch,0.015370752248426883
depressive suicidal black metal,0.0158579392937641
string band,0.0163459825405492
digital hardcore,0.01678131709235732
brazilian power metal,0.0169456284437517
christian alternative rock,0.017416134446428866
alternative folk,0.018191704978034417
urban folk,0.019785085089756342
finnish death metal,0.019828351583269496
hard dance,0.019860478359902362
new age music,0.01998013670613989
hard trance,0.020358769931670635
old school rap,0.020362914989166328
christian hard rock,0.020411871592953084
psychedelic dub,0.02062086240829757
psychedelic downtempo,0.020844516013610155
mexican rap,0.020903100356480155
christian heavy metal,0.020956995760144682
cosmic disco,0.021252796420637356
old school soul,0.02138556301471416
cyber metal,0.021731719788629703
mambo,0.023372454609297672
heavy blues,0.023445463812433568
us punk,0.023506681693781364
christian hip hop,0.023563005427599384
funeral doom,0.023592792123391524
classic country,0.023922286206329677
minimal house,0.024298668177994778
neotrance,0.024369509776155446
pop underground,0.024505896539699687
canadian folk,0.024570598308266675
modern worship,0.02457285137807072
brill building pop,0.025249735303563364
musique concrete,0.025267026530368972
afro-cuban jazz,0.026030695155081017
crunk,0.027665405193868047
boston punk,0.028000729660730316
noise punk,0.02813170177873698
sadcore,0.0281341998556572
punk cabaret,0.028136085133789554
euro-house,0.028404858299513436
new york rap,0.028407480872885204
60s garage,0.028578622686698852
house progressive,0.028651115618739266
brazilian thrash metal,0.028949498897281864
synth rock,0.028966148914242637
epic doom metal,0.028977431039244526
angura kei,0.029057571284338567
japanese electronic,0.029152090621331197
glitch hop,0.029468247611920306
breakcore,0.02993455715064464
swedish music,0.02996327082916773
space disco,0.03008763388502457
liquid funk,0.03050703025136651
19th century,0.030885846815161024
tejano,0.03116769095697792
90s emo,0.03117453878106346
italian alternative rock,0.03130680670571364
progressive bluegrass,0.03216024424454873
sea shanties,0.032769446318294045
contemporary bluegrass,0.032944137305020035
neo rockabilly,0.03306923871856143
nordic folk,0.033110904637238085
american hardcore,0.03312895569620344
scandinavian folk,0.03327983782418672
uk grime,0.0336626417854967
uk rap,0.033906573972304
new orleans funk,0.034328717863114575
heartland rock,0.03452553235475015
crunkcore,0.034600306800814086
drone rock,0.03491785894869718
independent hip hop,0.03561484436678604
new metal,0.03628408939719856
pirate metal,0.03638497652592367
brazilian rap,0.0366441658629811
west coast jazz,0.03773107115723715
country gospel,0.03776707389262112
smooth soul,0.03779340183876532
brazilian folk,0.037815126050445125
chicago house,0.037836820308808056
ambient breakbeat,0.0380864180475333
drone doom metal,0.03812909790121396
western swing,0.038560225506807835
retro swing,0.03945121421745095
piano jazz,0.0395632705635987
brazilian country,0.03975436328367003
death 'n' roll,0.03984049169532667
progressive jazz,0.0398812596798197
chicago soul,0.040419192866235396
