deathrock,0.009211553473862308
traditional country,0.01018283852278752
emo violence,0.011912858427875272
power noise,0.012466890340788583
black doom,0.014040001436361233
emotional electronic,0.014310430054380268
sludge doom,0.014459427858764003
experimental hip hop,0.014917421417215972
j pop,0.015060756460730133
experimental rap,0.015105942116141795
90s rock,0.015920779078721685
freakbeat,0.0163978085527398
industrial black metal,0.018393952020926613
neo rockabilly,0.019148461429184454
acid folk,0.01992198093327997
german indie,0.020034285120553656
celtic folk,0.020298844093655226
christian alternative rock,0.020313142906673777
ethnic fusion,0.020418479536360515
contemporary celtic,0.02074344207549607
mariachi,0.021143099068555535
happy hardcore,0.021546170365121086
hard trance,0.021689334287727745
modern hardcore,0.02172867993465083
hardstep,0.02202763715971035
slide guitar blues,0.022296940056828883
christian heavy metal,0.022417127071784594
peace punk,0.022632155622948742
drill'n'bass,0.022680820201703807
american thrash metal,0.02300375525627539
scandinavian folk,0.023374726077432822
battle metal,0.02343846629551118
chamber jazz,0.023457613663258492
country pop,0.023716240923506895
posi hardcore,0.02384386116718511
industrial noise,0.02387420762330902
brazilian folk,0.023931623931643425
ambient dub,0.02430573673826914
uk hardcore,0.024452455448274967
gothic doom,0.02449848648096383
new zealand rock,0.024893352772830023
psychedelic downtempo,0.024967329252360806
british folk rock,0.02515132540182537
straight edge hardcore,0.025258505012184785
doomcore,0.025323166196937565
symphonic prog,0.025417387040939213
italian metal,0.025419002612333725
progressive electronic,0.025485136615881657
portuguese music,0.025561580170382413
female rap,0.02585300917808535
acid techno,0.02628860061986988
classic country,0.026289554926626515
flamenco pop,0.02632838678786664
merengue,0.026688154713970662
italian hip hop,0.0267732267731937
punk jazz,0.027002442237982805
surf revival,0.02724456323663247
texas music,0.027306055370604137
romanian pop,0.02746307184866097
drone doom metal,0.027674059820110862
ska revival,0.027828606282481284
conscious reggae,0.02796766887619802
heavy blues,0.02813402269523417
slam death metal,0.02833977419101599
musica portuguesa,0.02857388759786013
ragga jungle,0.029146634615368937
honky tonk,0.029391934600332348
jrock,0.029803715617324908
ambient breakbeat,0.02988162000818075
russian folk,0.030113513122647352
symphonic gothic metal,0.0302725472321335
mittelalter,0.03039300589716903
depressive black metal,0.03049798830947719
psychedelic stoner rock,0.03112486348743375
trancestep,0.03148366784728044
horror rock,0.031628940986171805
stoner sludge,0.03181596884135185
old school punk,0.03212187958885182
irish punk,0.032478150549718046
funeral doom metal,0.03258554593213765
swamp blues,0.03294415955491077
terror ebm,0.033042759764676556
detroit techno,0.033422636040239005
russian pop,0.03344521697442518
mittelalter rock,0.03360963338700308
electro trance,0.03368576346201131
harmonica blues,0.03370707367190883
jazz pop,0.03441092390984512
polish jazz,0.03486330574369389
russian alternative,0.034883720930246546
ragtime,0.035034456170739844
belgian rock,0.035297420881602974
russian punk,0.03572284823798439
slavonic pagan metal,0.03582531993343991
acoustic punk,0.035899653979265804
korean indie,0.03599872570886198
