psychedelic dub,0.01629243683584809
psychedelic downtempo,0.016416490923414552
battle metal,0.016539630349169197
emo pop,0.017185593804679284
progressive hardcore,0.017460739952052218
dance rock,0.021274081077816604
finnish music,0.02183219178076264
swedish indie,0.021917808219195617
spanish indie,0.021980546833198885
trancecore,0.022097459152069968
90s rock,0.02245451025943058
indie dance,0.022574163810414518
drone rock,0.02316392934618014
german rap,0.02472269223533292
political punk,0.024755325273531952
posicore,0.02508659599036406
blackened doom metal,0.025538582060340886
gypsy music,0.02558161090003699
doom rock,0.025671950379062898
norwegian rock,0.025675675675778074
southern gothic,0.025766984891952872
spanish pop,0.026167655560577034
doomcore,0.026530612244893385
gabber hardcore,0.02687590187584686
southern metal,0.027477477477539272
classic jazz,0.027555165221239016
gothic country,0.02771341180824303
darkcore,0.02772998684339018
latin rap,0.027851021753513016
hardtechno,0.028138528138577222
cool jazz,0.02843341749926229
nu disco,0.02930549979934379
adult alternative,0.029597388465631185
gothabilly,0.029711952823806488
political rap,0.029743791106383737
fusion jazz,0.029926845488889145
southern hip hop,0.03013644841456588
chicano rap,0.030158206987441448
madchester,0.03019844693704314
reggae rock,0.03032760298411965
modern hardcore,0.03082009171375825
detroit techno,0.03090659340664385
east coast hip hop,0.031171662125264937
noise punk,0.031635933006219044
polish punk,0.032364341085239307
latin alternative,0.03274711946638858
electro house,0.032879818594109746
german indie,0.03339668748305225
punk jazz,0.033496870241960894
celtic music,0.03356481481494699
true doom metal,0.033882922402098864
90s emo,0.03390694709993185
new york death metal,0.03399708596417284
crossover jazz,0.03413014027866908
medieval metal,0.03421641059589387
ambient house,0.0349462365591624
british punk rock,0.035752298016478154
honky tonk,0.03586497890303557
brazilian indie,0.03621025308234442
experimental rap,0.03651115618658889
ccm,0.03735724885472421
bubblegum pop,0.03770910121906616
alternative dance,0.037769411117893434
jump blues,0.037830006439310775
guitar rock,0.038523160667218975
electrocore,0.038552787663073296
northern soul,0.0395889996978029
dark psytrance,0.04005872483221461
terror ebm,0.040577741612621676
harsh electro,0.04158124535544429
shock rock,0.04214209957892411
korean pop,0.04214653271267041
korean music,0.04288164665530639
raggacore,0.04294000668904503
postcore,0.042958207607358675
classic motown,0.04321547295260522
symphonic death metal,0.04363103953151255
chinese music,0.04383932020095156
20th century classical,0.04461181923512684
christian metalcore,0.044680124566055524
classic russian rock,0.04472140762465573
american punk,0.046623869148242784
acid folk,0.04665901764743394
hardstyle,0.04671417260495097
60s garage,0.046733016010419404
darkstep,0.046889930164325945
ambient dub,0.04762019573863126
anarcho-punk,0.048218540501363844
oshare kei,0.04923133235719205
folk noir,0.049864134811823405
