c80
10	Opeth	0.00109329913434	0.00890670086566

c274
1	Accept	0.00139788393716	0.0100172104025
2	Negativland	0.000330234049375	0.00910372821478
3	Black Sabbath	0.00453991663995	0.0087619701525
4	Crashdïet	0.000878486694453	0.00864981519234
5	Y&T	0.000400769477397	0.00856149467355
6	Brezno	0.000288554023726	0.00820201201401
7	HIM	0.000785508175697	0.0080824163526
8	U2	0.00203911510099	0.00758352640844
9	Led Zeppelin	0.00592176979801	0.00690841888123
10	Gun	0.000250080153895	0.00682539154422

c279
1	Crashdïet	0.000878486694453	0.0140306042146
2	Kiss	0.00275088169285	0.0122794213375
3	Scorpions	0.00257774927861	0.0102101295093
4	Steel Panther	0.000756652773325	0.0100312260146
5	Aerosmith	0.00282141712087	0.0100270677276
6	Ozzy Osbourne	0.00180827188201	0.0092826372089
7	Mötley Crüe	0.00132414235332	0.00855464552547
8	Van Halen	0.00146521320936	0.00841357466943
9	Bon Jovi	0.00182430266111	0.00775145491465
10	Accept	0.00139788393716	0.00757181303254

c272
1	Angra	0.000977877524848	0.0677721224752
2	Iron Maiden	0.00548252645079	0.0438924735492
3	Helloween	0.00164796409105	0.0408520359089
4	Silverchair	0.000545046489259	0.0400799535107
5	Robin Thicke	0.000429624879769	0.0283203751202
6	Chico Science & Nação Zumbi	0.000166720102597	0.0254582798974
7	Beyoncé	0.00238858608528	0.0238614139147
8	Black Sabbath	0.00453991663995	0.0210850833601
9	Tihuana	0.000125040076948	0.0204999599231
10	[unknown]	0.00239499839692	0.0182300016031

c271
1	Jefferson Airplane	0.000846425136262	0.0105653395696
2	Little Boots	0.000343058672651	0.0101275295626
3	Soda Stereo	0.000589932670728	0.00811594968221
4	Antonio De Lucena	0.000221224751523	0.0078964223073
5	Gustavo Cerati	0.000647643475473	0.0072347094657
6	Bright Eyes	0.000474511061238	0.00681960658582
7	Devendra Banhart	0.00096825905739	0.00679644682496
8	Daughter	0.000589932670728	0.00658653791751
9	The Strokes	0.00235973068291	0.00634615167003
10	Zoé	0.000589932670728	0.00623359674104

c166
1	Týr	0.000779095864059	0.0583875708026
2	Silverchair	0.000545046489259	0.0552882868441
3	Angra	0.000977877524848	0.0531887891418
4	DIR EN GREY	0.000211606284065	0.0331217270493
5	Grave	0.000246873998076	0.0330864593353
6	Watchtower	0.000131452388586	0.0323685476114
7	Panzerchrist	0.000141070856044	0.0306922624773
8	Heidevolk	0.000323821737736	0.0296761782623
9	Faith No More	0.00105803142033	0.0281086352463
10	Stormwarrior	0.00011542160949	0.0265512450572

c13
1	Irish Stew of Sindidun	0.000320615581917	0.0905884753272
2	The Pains of Being Pure At Heart	0.000359089451747	0.0887318196392
3	Thaurorod	0.000339852516832	0.077841965665
4	In Flames	0.000993908303944	0.0635515462415
5	Deep Purple	0.00141391471626	0.0276769943747
6	Franz Ferdinand	0.00145880089772	0.0249048354659
7	Autre Ne Veut	0.000147483167682	0.0207616077414
8	Aca Lukas	5.77108047451e-05	0.0163059255589
9	Maroon 5	0.00117345302982	0.0151901833338
10	Magic Slim	4.48861814684e-05	0.0117732956367

c12
1	Bruce Springsteen	0.00187560115422	0.0224101131315
2	The Strokes	0.00235973068291	0.0147831264599
3	Unquiet Nights	0.00023084321898	0.014463034332
4	Amari	0.000218018595704	0.0120268793635
5	Genesis	0.000833600512985	0.0114112974462
6	Punkreas	0.000189163193331	0.0110353266026
7	Passion Pit	0.000506572619429	0.00990159064588
8	Spike Jones	0.000147483167682	0.00903619030171
9	St. Vincent	0.000218018595704	0.00876157324103
10	Marlene Kuntz	0.0002340493748	0.00792921593132

c10
1	Los Amigos Invisibles	0.000375120230843	0.00901084468144
2	Wojciech Kilar	0.000391151009939	0.0087316560076
3	Jefferson Airplane	0.000846425136262	0.00766234679356
4	The Cure	0.00208079512664	0.00739288908388
5	Zoé	0.000589932670728	0.00704164627664
6	Little Boots	0.000343058672651	0.00684992378349
7	Lisandro Aristimuño	0.000436037191408	0.00623062947526
8	Antonio De Lucena	0.000221224751523	0.00583140682742
9	Soda Stereo	0.000589932670728	0.00563813750471
10	Gustavo Cerati	0.000647643475473	0.00558042669997

c15
1	Rapalje	0.000323821737736	0.02745395604
2	Mayhem	0.000570695735813	0.0219293042642
3	Slayer	0.00214812439885	0.0197963200456
4	Watain	0.000423212568131	0.0187434540985
5	Thin Lizzy	0.000795126643155	0.0183715400235
6	Stick to Your Guns	0.000346264828471	0.0182648462826
7	Gehennah	0.000182750881693	0.0156505824516
8	Black Trip	0.000176338570055	0.0151014392077
9	Baptism	0.000246873998076	0.0150309037797
10	Motörhead	0.00226995831997	0.0149522639022

c178
1	Chris Cornell	0.000487335684514	0.0304501643155
2	The Rolling Stones	0.00333119589612	0.0241688041039
3	Midnight Syndicate	0.000259698621353	0.0238028013786
4	Гражданская Оборона	0.000301378647002	0.020636121353
5	Electric Mud	0.000198781660789	0.0191762183392
6	Chris Rea	0.000355883295928	0.0168316167041
7	Scorpions	0.00257774927861	0.0161722507214
8	Genesis	0.000833600512985	0.015103899487
9	Kings of Leon	0.00204232125681	0.0132701787432
10	Crazy Horse	0.000118627765309	0.0111313722347

c264
1	Darkthrone	0.000750240461686	0.0299997595383
2	Rapalje	0.000323821737736	0.0246761782623
3	Scorpions	0.00257774927861	0.0241722507214
4	AC/DC	0.00445655658865	0.0240434434113
5	Amon Amarth	0.000990702148124	0.0225092978519
6	Black Sabbath	0.00453991663995	0.0212100833601
7	Gotthard	0.000557871112536	0.0179421288875
8	As I Lay Dying	0.000484129528695	0.0175158704713
9	Helloween	0.00164796409105	0.0173520359089
10	Angra	0.000977877524848	0.0157721224752

c267
1	Amorphis	0.000702148124399	0.0190756296534
2	Helloween	0.00164796409105	0.0190187025756
3	Dead or Alive	0.00027252324463	0.0168385878665
4	Noize MC	0.000253286309715	0.0146356025792
5	Angra	0.000977877524848	0.0134665669196
6	Black Sabbath	0.00453991663995	0.0132378611378
7	Soundgarden	0.0014876563001	0.0131790103666
8	Ramones	0.00109009297852	0.0120210181326
9	Dokken	0.000561077268355	0.0116611449539
10	Thor	0.000160307790959	0.0109508033202

c266
